2018-12-24 18:43:06 , CUSIP: 9128285Q9 , Bid: 100.896 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.908 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.5703 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.5859 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.3633 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3789 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.895 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.91 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.4531 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4609 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.268 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.279 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.002 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.0137 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.5117 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.5195 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.523 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.539 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.8164 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.8242 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.771 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.783 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.2109 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.2266 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.453 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.469 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.6836 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6992 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.773 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.781 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.578 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.586 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.941 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.957 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.5684 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.5801 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.334 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3457 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.5078 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5156 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.5371 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5488 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.914 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.922 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.928 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.939 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.145 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.16 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.643 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.654 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.5 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5156 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.334 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3457 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.857 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.869 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.953 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.961 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.166 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.178 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.887 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.902 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.883 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.898 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.289 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.297 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.0781 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.0938 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.8125 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.8281 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.328 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.336 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.3672 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.3828 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.35 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.361 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.529 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.541 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.7656 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.7812 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.1523 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1602 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.7031 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.7109 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.4648 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4805 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.906 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.914 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.2031 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.2109 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.381 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.393 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.7812 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.7891 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.275 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.287 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.064 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.076 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.4 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.412 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.508 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.516 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.5859 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6016 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.4453 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4609 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.73 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.738 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.102 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.109 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.1055 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.1133 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.443 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.455 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.6836 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6992 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.4258 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4336 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.2324 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.2441 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.4023 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4102 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.4941 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.5059 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.496 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.504 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.781 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.789 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.8867 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.9023 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.0625 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.0781 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.85 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.861 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.4414 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4492 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.4805 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4883 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.9102 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.9258 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.3633 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3789 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.4688 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4766 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.957 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.9648 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.5762 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5879 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.4648 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4805 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.0898 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.0977 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.502 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5137 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.2031 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.2188 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.4258 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4414 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.631 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.643 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.1328 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.1484 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.3828 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3906 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.584 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5957 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.2031 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.2188 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.9395 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.9512 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.8711 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.8867 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.156 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.172 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.9609 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.9688 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.7598 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.7715 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.121 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.129 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.3945 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4102 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.303 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.314 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.6719 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6797 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.4707 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4824 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.8672 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.8828 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.262 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.277 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.0488 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.0605 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.027 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.043 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.293 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.309 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.559 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.574 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.9023 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.9102 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.3887 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4004 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.07 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.086 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.0176 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.0293 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.104 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.115 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.201 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.213 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.672 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.68 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.6328 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.6484 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.639 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.65 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.2812 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.2891 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.3438 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3594 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.379 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.395 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.8867 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.8945 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.1836 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1914 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.1699 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1816 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.6934 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.7051 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.3672 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.375 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.0312 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.0391 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.02 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.035 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.3965 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4082 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
